"","observed_scientific_name","valid_scientific_name","rank","vernacular_fr","kingdom","phylum","class","order","family","genus","species","itis_code"
"3358","Herpetogramma phaeopteralis","Herpetogramma phaeopteralis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Herpetogramma","Herpetogramma phaeopteralis",NA
"3359","Spilosoma vestalis","Spilosoma vestalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Spilosoma","Spilosoma vestalis",NA
"3360","Filatima pseudacaciella","Filatima pseudacaciella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Filatima","Filatima pseudacaciella",NA
"3361","Pyrausta insequalis","Pyrausta subsequalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta subsequalis",NA
"3362","Plagodis fervidaria","Plagodis fervidaria","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Plagodis","Plagodis fervidaria",NA
"3363","Disclisioprocta stellata","Disclisioprocta stellata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Disclisioprocta","Disclisioprocta stellata",NA
"3364","Eupithecia nimbicolor","Eupithecia nimbicolor","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia nimbicolor",NA
"3365","Pontia occidentalis","Pontia occidentalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pontia","Pontia occidentalis",NA
"3366","Papilio zelicaon","Papilio zelicaon","species","Papillon de l'anise","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio zelicaon",NA
"3367","Callophrys mossii","Callophrys mossii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Callophrys","Callophrys mossii",NA
"3368","Erebia rossii","Erebia rossii","species","Alpin de ross","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia","Erebia rossii",NA
"3369","Colias christina","Colias christina","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colias","Colias christina",NA
"3370","Speyeria hesperis","Speyeria hesperis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria","Speyeria hesperis",NA
"3371","Callophrys affinis","Callophrys affinis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Callophrys","Callophrys affinis",NA
"3372","Phyciodes pulchella","Phyciodes pulchella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes tharos",NA
"3373","Ochlodes sylvanoides","Ochlodes sylvanoides","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides",NA
"3374","Papilio appalachiensis","Papilio appalachiensis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio appalachiensis",NA
"3375","Hesperia ottoe","Hesperia ottoe","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperia","Hesperia ottoe",NA
"3376","Speyeria diana","Speyeria diana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria","Speyeria diana",NA
"3377","Erynnis tristis","Erynnis tristis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Erynnis","Erynnis tristis",NA
"3378","Phocides pigmalion","Phocides pigmalion","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Phocides","Phocides pigmalion",NA
"3379","Poanes melane","Poanes melane","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Lon","Poanes melane",NA
"3380","Urbanus dorantes","Urbanus dorantes","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Urbanus","Urbanus dorantes",NA
"3381","Colias behrii","Colias behrii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colias","Colias behrii",NA
"3382","Neominois ridingsii","Neominois ridingsii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neominois","Neominois ridingsii",NA
"3383","Phoebis philea","Phoebis philea","species","Colias lollia","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Phoebis","Phoebis philea",NA
"3384","Speyeria egleis","Speyeria egleis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria","Speyeria egleis",NA
"3385","Anaea aidea","Anaea aidea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Anaea","Anaea aidea",NA
"3386","Calephelis perditalis","Calephelis perditalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Calephelis","Calephelis perditalis",NA
"3387","Anartia fatima","Anartia fatima","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Anartia","Anartia fatima",NA
"3388","Heliopetes macaira","Heliopetes macaira","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Heliopetes","Heliopetes macaira",NA
"3389","Cymaenes trebius","Cymaenes trebius","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Cymaenes","Cymaenes odilia",NA
"3390","Celotes nessus","Celotes nessus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Celotes","Celotes nessus",NA
"3391","Staphylus ceos","Staphylus ceos","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Staphylus","Staphylus ceos",NA
"3392","Cymaenes tripunctus","Cymaenes tripunctus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Cymaenes","Cymaenes tripunctus",NA
"3393","Euphydryas gillettii","Euphydryas gillettii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas","Euphydryas gillettii",NA
"3394","Brephidium pseudofea","Brephidium pseudofea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Brephidium","Brephidium pseudofea",NA
"3395","Systasea zampa","Systasea zampa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Systasea","Systasea zampa",NA
"3396","Hesperia meskei","Hesperia meskei","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperia","Hesperia meskei",NA
"3397","Poanes aaroni","Poanes aaroni","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes","Poanes aaroni",NA
"3398","Boloria alaskensis","Boloria alaskensis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Boloria","Boloria alaskensis",NA
"3399","Euphilotes ancilla","Euphilotes ancilla","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Euphilotes","Euphilotes enoptes",NA
"3400","Electrostrymon angelia","Electrostrymon angelia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Electrostrymon","Thecla angelia",NA
"3401","Piruna haferniki","Piruna haferniki","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Piruna","Piruna haferniki",NA
"3402","Neonympha mitchellii","Neonympha mitchellii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neonympha","Neonympha mitchellii",NA
"3403","Problema bulenta","Problema bulenta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Problema","Problema bulenta",NA
"3404","Calephelis borealis","Calephelis borealis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Calephelis","Calephelis borealis",NA
"3405","Paratrytone snowi","Paratrytone snowi","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes snowi",NA
"3406","Satyrium ilavia","Satyrium ilavia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium","Thecla ilavia",NA
"3407","Chlosyne janais","Chlosyne janais","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Chlosyne","Chlosyne janais",NA
"3408","Zizula cyna","Zizula cyna","species","Lycaena mela","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena","Zizula cyna",NA
"3409","Strymon bazochii","Strymon bazochii","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon bazochii",NA
"3410","Papilio ornythion","Papilio ornythion","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio ornythion",NA
"3411","Amblyscirtes nysa","Amblyscirtes nysa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Mastor","Mastor nysa",NA
"3412","Astraptes fulgerator","Astraptes fulgerator","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Astraptes","Astraptes fulgerator",NA
"3413","Carrhenes canescens","Carrhenes canescens","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Carrhenes","Carrhenes canescens",NA
"3414","Oenomaus ortygnus","Oenomaus ortygnus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Oenomaus","Oenomaus ortygnus",NA
"3415","Adelpha fessonia","Adelpha fessonia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Adelpha","Adelpha fessonia",NA
"3416","Dynamine postverta","Dynamine postverta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dynamine","Dynamine mylitta",NA
"3417","Doxocopa pavon","Doxocopa pavon","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Doxocopa","Doxocopa pavon",NA
"3418","Eueides isabella","Eueides isabella","species","Eueides isabella isabella","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Eueides","Eueides isabella",NA
"3419","Ministrymon clytie","Ministrymon clytie","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Ministrymon","Ministrymon clytie",NA
"3420","Allosmaitia strophius","Allosmaitia strophius","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla","Allosmaitia strophius",NA
"3421","Cyanophrys miserabilis","Cyanophrys miserabilis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cyanophrys","Cyanophrys miserabilis",NA
"3422","Strephonota tephraeus","Strephonota tephraeus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strephonota","Strephonota tephraeus",NA
"3423","Doxocopa laure","Doxocopa laure","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Doxocopa","Doxocopa laure",NA
"3424","Anthanassa ptolyca","Anthanassa ptolyca","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Anthanassa","Anthanassa ptolyca",NA
"3425","Melanis pixe","Melanis pixe","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Melanis","Melanis pixe",NA
"3426","Hesperopsis alpheus","Hesperopsis alpheus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperopsis","Hesperopsis alpheus",NA
"3427","Achalarus toxeus","Achalarus toxeus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Achalarus","Achalarus toxeus",NA
"3428","Synapte pecta","Synapte pecta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Synapte","Synapte malitiosa",NA
"3429","Chioides albofasciatus","Chioides albofasciatus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Chioides","Chioides catillus",NA
"3430","Rekoa palegon","Rekoa palegon","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Rekoa","Rekoa palegon",NA
"3431","Emesis emesia","Emesis emesia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Emesis","Emesis emesia",NA
"3432","Quasimellana eulogius","Quasimellana eulogius","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Quasimellana","Mellana eulogius",NA
"3433","Marpesia petreus","Marpesia petreus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Marpesia","Marpesia petreus",NA
"3434","Anthanassa argentea","Anthanassa argentea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Anthanassa","Anthanassa argentea",NA
"3435","Caria ino","Caria ino","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Caria","Caria ino",NA
"3436","Hamadryas guatemalena","Hamadryas guatemalena","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hamadryas","Hamadryas guatemalena",NA
"3437","Marpesia chiron","Marpesia chiron","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Marpesia","Marpesia chiron",NA
"3438","Ministrymon azia","Ministrymon azia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla","Ministrymon azia",NA
"3439","Poanes yehl","Poanes yehl","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes","Poanes yehl",NA
"3440","Lerodea arabus","Lerodea arabus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Lerodea","Lerodea arabus",NA
"3441","Memphis pithyusa","Memphis pithyusa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Memphis","Anaea pithyusa",NA
"3442","Anteos clorinde","Anteos clorinde","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Anteos","Anteos clorinde",NA
"3443","Strymon bebrycia","Strymon bebrycia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Thecla bebrycia",NA
"3444","Eunica monima","Eunica monima","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Eunica","Eunica monima",NA
"3445","Hamadryas februa","Hamadryas februa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hamadryas","Hamadryas februa",NA
"3446","Aphrissa statira","Aphrissa statira","species","Aphrissa statira statira","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Aphrissa","Aphrissa statira",NA
"3447","Anteos maerula","Anteos maerula","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Anteos","Anteos maerula",NA
"3448","Phocides polybius","Phocides polybius","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Phocides","Phocides polybius",NA
"3449","Oeneis alpina","Oeneis alpina","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis","Oeneis alpina",NA
"3450","Chioides zilpa","Chioides zilpa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Chioides","Chioides zilpa",NA
"3451","Spathilepia clonius","Spathilepia clonius","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spathilepia","Spathilepia clonius",NA
"3452","Cogia hippalus","Cogia hippalus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Cogia","Cogia hippalus",NA
"3453","Eunica tatila","Eunica tatila","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Eunica","Eunica tatila",NA
"3454","Timochares ruptifasciata","Timochares ruptifasciata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Timochares","Timochares ruptifasciata",NA
"3455","Amblyscirtes belli","Amblyscirtes belli","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Mastor","Amblyscirtes belli",NA
"3456","Satyrium californica","Satyrium californica","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium","Satyrium californica",NA
"3457","Chlosyne theona","Chlosyne theona","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Thessalia","Thessalia theona",NA
"3458","Epiphile adrasta","Epiphile adrasta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Epiphile","Epiphile adrasta",NA
"3459","Strymon yojoa","Strymon yojoa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Thecla yojoa",NA
"3460","Melete lycimnia","Melete lycimnia","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Melete","Melete lycimnia",NA
"3461","Rekoa marius","Rekoa marius","species","Thecla spurina","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Rekoa","Rekoa marius",NA
"3462","Heliopyrgus sublinea","Heliopyrgus sublinea","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Heliopyrgus","Heliopetes sublinea",NA
"3463","Panthiades bathildis","Thecla bathildis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla","Thecla bathildis",NA
"3464","Hermeuptychia hermes","Hermeuptychia hermes","species","Papilio hermes","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hermeuptychia","Hermeuptychia hermes",NA
"3465","Amblyscirtes cassus","Amblyscirtes cassus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Mastor","Mastor cassus",NA
"3466","Eumaeus atala","Eumaeus atala","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eumaeus","Eumaeus atala",NA
"3467","Dryadula phaetusa","Dryadula phaetusa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dryadula","Dryadula phaetusa",NA
"3468","Astraptes anaphus","Astraptes anaphus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Astraptes","Astraptes anaphus",NA
"3469","Historis odius","Historis odius","species","Papilio odius","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Historis","Historis odius",NA
"3470","Dymasia dymas","Dymasia dymas","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dymasia","Dymasia dymas",NA
"3471","Amblyscirtes aenus","Amblyscirtes aenus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Mastor","Mastor aenus",NA
"3472","Lycaena xanthoides","Lycaena xanthoides","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lycaena","Lycaena xanthoides",NA
"3473","Cyanophrys herodotus","Cyanophrys herodotus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cyanophrys","Thecla herodotus",NA
"3474","Rhinthon osca","Rhinthon osca","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Rhinthon","Rhinthon cubana",NA
"3475","Biblis hyperia","Biblis hyperia","species","Bande rouge","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Sesia","Biblis hyperia",NA
"3476","Chlorostrymon simaethis","Chlorostrymon simaethis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Chlorostrymon","Chlorostrymon simaethis",NA
"3477","Aguna asander","Aguna asander","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Aguna","Aguna asander",NA
"3478","Historis acheronta","Historis acheronta","species","Papilio acheronta","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Historis","Coea acheronta",NA
"3479","Polygonus savigny","Polygonus savigny","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Polygonus","Polygonus savigny",NA
"3480","Codatractus alcaeus","Codatractus alcaeus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Codatractus","Codatractus alcaeus",NA
